country_code	name	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
96	Brunei Darussalam	450.617	458.847	461.589	459.896	454.085	444.079	430.962	413.743	393.954	372.217	349.665	328.314	307.433	286.025	265.68	245.912
116	Cambodia	17525.844	18167.396	18667.067	19042.405	19285.853	19298.593	19124.242	18722.974	18233.542	17587.145	16763.138	15873.586	14966.634	14032.756	13067.407	12077.422
360	Indonesia	283318.297	291058.146	296504.094	299245.217	299948.54	297811.275	293361.365	287090.586	279316.254	270522.434	260849.437	250176.734	238955.254	226994.818	214133.145	201632.728
418	Lao People's Democratic Republic	7648.867	7955.37	8180.297	8336.407	8409.01	8366.7	8248.361	8034.413	7758.979	7401.657	7007.631	6565.864	6095.87	5608.146	5089.95	4579.044
458	Malaysia	33884.982	35077.002	35914.72	36437.986	36670.763	36676.71	36440.81	35973.99	35246.46	34273.255	33131.429	31836.324	30517.745	29115.981	27720.076	26306.94
104	Myanmar	55787.376	56805.842	57251.928	57167.767	56567.791	55482.471	54018.731	52165.046	50091.651	47761.775	45379.444	42730.301	39921.403	37122.649	34454.032	31985.859
608	Philippines	115095.916	119742.875	123519.639	126243.239	127906.989	128365.582	127531.704	125869.788	123474.47	120204.278	116315.231	111586.501	106195.391	100481.818	94384.419	88651.651
702	Singapore	6038.409	6173.855	6241.391	6237.78	6173.889	6058.362	5910.303	5739.292	5557.366	5368.989	5185.514	5000.631	4822.366	4657.546	4520.044	4396.266
764	Thailand	69619.977	68755.486	67199.723	65133.941	62569.676	59607.985	56256.496	52729.019	49297.353	45884.846	42605.497	39349.38	36181.386	33116.126	30099.846	27300.299
626	Timor-Leste	1419.478	1511.142	1586.49	1648.762	1700.081	1738.056	1765.375	1769.903	1759.6	1732.006	1689.098	1629.415	1560.305	1477.443	1386.998	1298.473
704	Viet Nam	100355.542	102568.963	103781.921	104230.885	104139.869	103587.412	102316.436	100395.309	97865.399	94947.587	91914.783	88766.586	85586.95	82501.445	79334.141	76232.517
915	Caribbean	44443.195	45034.855	45269.673	45256.426	44960.98	44358.654	43426.473	42277.169	40929.634	39427.3	37763.969	36063.386	34281.974	32385.757	30520.618	28615.72
28	Antigua and Barbuda	100.499	102.137	102.782	102.585	101.808	99.933	97.317	94.412	91.021	87.581	83.948	80.243	76.213	72.098	68.013	63.82
533	Aruba	107.837	108.213	107.762	106.346	104.195	101.752	99.497	97.621	96.039	94.369	92.693	90.604	88.218	85.712	83.43	81.221
44	Bahamas	405.906	415.267	420.324	421.406	419.641	415.126	407.84	398.786	388.414	377.345	364.229	351.63	338.097	324.242	311.401	299.303
52	Barbados	286.925	285.277	282.04	276.956	270.131	261.624	252.476	242.877	233.121	223.796	214.01	204.288	194.467	183.733	174.195	164.604
192	Cuba	11143.525	10892.473	10569.501	10174.108	9707.588	9168.544	8591.777	7986.473	7392.054	6832.529	6294.397	5770.36	5242.413	4747.068	4267.664	3809.409
531	Curacao	166.035	166.913	166.61	165.176	162.82	159.691	156.074	152.717	149.216	145.674	142.118	138.485	134.439	129.833	125.341	120.84
