country_code	name	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
408	Dem. People's Republic of Korea	26042.196	26051.118	25807.176	25410.172	24891.493	24258.244	23483.043	22590.414	21638.995	20668.865	19691.525	18694.482	17661.802	16603.768	15539.294	14495.535
392	Japan	123174.596	118750.549	113714.145	108505.14	103317.151	98249.414	93181.899	87833.203	82185.888	76520.633	71192.234	66430.524	62110.171	58088.477	54231.597	50480.088
496	Mongolia	3482.491	3634.936	3757.36	3870.016	3970.357	4051.452	4102.657	4118.546	4103.505	4068.644	4021.756	3966.285	3901.014	3821.087	3721.228	3599.125
410	Republic of Korea	50936.425	50128.197	48938.821	47405.058	45526.483	43331.848	40814.569	38041.655	35190.444	32414.929	29799.61	27377.739	25130.057	23035.544	21068.989	19289.213
920	South-Eastern Asia	693396.3	710541.344	720808.545	726427.19	727030.459	722138.518	711642.808	696045.384	676323.032	653429.345	628097.274	600697.458	571435.333	540677.646	508945.45	476870.781
96	Brunei Darussalam	451.981	460.227	463.021	462.177	457.841	449.693	437.16	420.555	400.866	379.47	357.442	335.391	313.433	291.589	269.861	248.473
116	Cambodia	17625.441	18309.294	18836.182	19276.034	19564.37	19655.918	19544.604	19261.153	18824.61	18234.384	17505.587	16671.297	15764.4	14810.763	13817.33	12792.481
360	Indonesia	284484.013	292351.347	297514.284	300827.118	301970.745	300641.739	296903.392	291085.722	283658.319	275022.638	265444.417	255002.271	243675.035	231511.08	218692.455	205494.392
418	Lao People's Democratic Republic	7695.966	8017.853	8250.547	8422.919	8520.941	8530.535	8447.513	8279.783	8036.267	7724.694	7353.497	6933.841	6477.245	5994.368	5494.922	4989.837
458	Malaysia	34007.814	35204.149	36006.867	36544.211	36863.797	36982.935	36872.656	36487.562	35825.782	34919.974	33820.917	32577.937	31241.642	29856.397	28452.029	27049.881
104	Myanmar	55987.196	57046.291	57509.634	57528.186	57092.521	56207.043	54907.692	53256.797	51318.572	49152.017	46795.41	44277.318	41641.754	38958.827	36307.471	33754.935
608	Philippines	115727.519	120725.215	124645.507	127705.083	129795.739	130852.278	130839.061	129804.318	127825.482	124982.877	121357.44	117012.327	112035.15	106555.986	100717.246	94667.879
702	Singapore	6028.891	6137.525	6176.116	6156.971	6082.409	5961.291	5804.465	5624.538	5431.933	5235.094	5039.334	4850.141	4669.661	4500.146	4346.335	4215.386
764	Thailand	69761.484	68903.423	67420.164	65539.073	63222.376	60483.428	57376.488	54018.128	50580.114	47197.29	43943.765	40802.01	37722.986	34691.33	31741.217	28955.302
626	Timor-Leste	1433.567	1537.677	1627.568	1707.318	1777.156	1837.267	1883.3	1912.003	1922.136	1913.919	1888.396	1846.411	1789.257	1718.452	1636.42	1545.616
704	Viet Nam	100192.428	101848.343	102358.655	102258.1	101682.564	100536.391	98626.477	95894.825	92498.951	88666.988	84591.069	80388.514	76104.77	71788.708	67470.164	63156.599
915	Caribbean	44414.994	44811.557	44754.146	44488.109	43953.76	43102.022	41916.632	40445.556	38755.51	36913.778	34945.128	32864.295	30673.13	28403.387	26101.835	23801.313
28	Antigua and Barbuda	100.812	102.53	103.225	103.246	102.595	101.178	98.981	96.173	92.974	89.56	85.979	82.219	78.24	74.101	69.876	65.624
533	Aruba	107.906	107.992	107.033	105.215	102.63	99.631	96.578	93.617	90.78	87.991	85.104	81.955	78.499	74.807	71.067	67.45
44	Bahamas	406.977	416.393	421.707	424.24	423.838	420.398	414.319	406.367	397.015	386.595	375.169	362.685	349.26	335.262	321.355	308.126
52	Barbados	286.504	283.536	278.623	272.164	264.038	254.422	243.633	232.131	220.316	208.464	196.622	184.774	172.776	160.709	148.741	137.134
192	Cuba	11172.978	10931.866	10620.378	10257.618	9835.005	9346.996	8799.778	8219.508	7636.669	7080.085	6548.614	6032.847	5516.086	5008.122	4526.059	4068.365
531	Curacao	166.417	167.362	167.114	166.12	164.346	161.836	158.735	155.383	152.014	148.736	145.335	141.628	137.418	132.782	127.874	122.952
214	Dominican Republic	11237.151	11486.098	11622.015	11685.522	11665.798	11550.549	11337.3	11037.958	10664.244	10227.037	9730.71	9180.972	8584.071	7949.716	7290.295	6617.875
308	Grenada	113.557	113.117	111.748	109.925	107.665	104.73	100.985	96.486	91.375	85.828	79.943	73.894	67.808	61.788	55.83	49.933
312	Guadeloupe	396.546	392.858	387.075	378.709	368.019	355.713	341.844	327.556	313.723	300.908	288.949	277.284	265.08	251.618	236.724	220.542
332	Haiti	11974.291	12429.457	12792.748	13113.866	13355.837	13498.59	13515.709	13402.768	13168.799	12830.362	12403.214	11903.12	11341.647	10729.829	10081.773	9413.013
