country_code	name	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
854	Burkina Faso	4.3868	3.7449	3.1592	2.6954	2.3485	2.099	1.8999	1.7563	1.637	1.5335	1.4715	1.409	1.3545	1.3039	1.2535	1.2261
132	Cabo Verde	1.7944	1.5689	1.3952	1.2585	1.1418	1.0598	1.0058	0.9602	0.9328	0.9106	0.9124	0.9291	0.9587	0.9767	1.0119	1.04
384	Cote d'Ivoire	3.9518	3.5092	3.1421	2.8291	2.5832	2.3672	2.1844	2.0334	1.9137	1.8064	1.7139	1.6426	1.5591	1.4623	1.413	1.3581
270	Gambia	4.4831	3.8137	3.1534	2.5666	2.1161	1.833	1.6288	1.4857	1.3797	1.3062	1.2356	1.1887	1.1609	1.1323	1.1108	1.1024
288	Ghana	3.1841	2.8222	2.5283	2.3019	2.121	1.9677	1.8322	1.7238	1.6143	1.5096	1.4511	1.3807	1.3157	1.2754	1.2419	1.1995
324	Guinea	3.9241	3.3651	2.8815	2.5203	2.2279	2.0084	1.8453	1.7111	1.6131	1.5388	1.4559	1.3893	1.3395	1.2898	1.2517	1.2214
624	Guinea-Bissau	3.7071	3.1993	2.7868	2.468	2.2214	2.0101	1.8643	1.7493	1.6527	1.5466	1.4737	1.3934	1.3536	1.2962	1.2537	1.2186
430	Liberia	3.5741	3.0901	2.6923	2.3855	2.15	1.9521	1.8012	1.692	1.6082	1.5179	1.4326	1.3682	1.3011	1.2672	1.2419	1.2117
466	Mali	5.0044	4.1544	3.3057	2.6457	2.1896	1.9417	1.7663	1.6158	1.5118	1.4215	1.3368	1.2934	1.2464	1.2076	1.1823	1.1621
478	Mauritania	3.8727	3.4582	3.0735	2.7678	2.5136	2.3019	2.1149	1.9683	1.8497	1.7465	1.6634	1.5918	1.5268	1.4733	1.4345	1.3932
562	Niger	6.1138	5.2926	4.4633	3.6928	3.0422	2.5609	2.2104	1.9504	1.7946	1.6475	1.5232	1.4361	1.3644	1.2998	1.2578	1.2187
566	Nigeria	4.6631	4.0119	3.3351	2.7135	2.2446	1.9676	1.7844	1.6299	1.5236	1.4282	1.3747	1.3	1.264	1.2309	1.2221	1.2018
686	Senegal	3.9056	3.4521	3.0687	2.7556	2.5066	2.2848	2.1012	1.9776	1.8604	1.7502	1.647	1.5763	1.4899	1.4181	1.3643	1.316
694	Sierra Leone	3.3427	2.7187	2.2551	1.9583	1.7471	1.5872	1.4728	1.3742	1.3019	1.2231	1.1585	1.1109	1.0758	1.0567	1.0248	1.0077
768	Togo	3.5943	3.1787	2.8396	2.5527	2.3242	2.1425	1.9821	1.8639	1.7466	1.6312	1.5502	1.4649	1.3966	1.3332	1.2924	1.2333
912	Northern Africa	2.79	2.5479	2.3702	2.2223	2.0919	1.9861	1.888	1.8101	1.7427	1.6819	1.6284	1.5743	1.5452	1.5082	1.4844	1.471
12	Algeria	2.3544	2.0895	1.8878	1.7418	1.6001	1.5127	1.417	1.3568	1.3299	1.2948	1.2764	1.295	1.2997	1.326	1.3409	1.3571
818	Egypt	2.7142	2.4359	2.2198	2.0515	1.9014	1.7815	1.678	1.5761	1.4966	1.4275	1.3671	1.3065	1.26	1.2365	1.2128	1.1887
434	Libya	1.7598	1.5417	1.3683	1.2386	1.1222	1.0428	0.9913	0.9618	0.9618	0.9775	0.9967	1.0333	1.0795	1.134	1.1784	1.2205
