country_code	name	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
360	Indonesia	1.9704	1.7412	1.5665	1.5041	1.4542	1.4107	1.3774	1.352	1.3325	1.3167	1.3071	1.2995	1.2922	1.2843	1.2801	1.2783
418	Lao People's Democratic Republic	2.2262	1.9016	1.654	1.5391	1.4469	1.3751	1.3224	1.2891	1.2663	1.2515	1.2411	1.2342	1.2335	1.2345	1.2351	1.2372
458	Malaysia	1.6738	1.4531	1.298	1.2562	1.2309	1.2097	1.2011	1.1963	1.1933	1.1932	1.1984	1.2011	1.206	1.2111	1.2165	1.2212
104	Myanmar	1.8229	1.5897	1.4244	1.3645	1.3218	1.2868	1.2619	1.2488	1.2394	1.2344	1.2318	1.2276	1.2277	1.2295	1.2336	1.2366
608	Philippines	2.2041	1.9407	1.7408	1.6503	1.5747	1.507	1.446	1.3948	1.3523	1.3186	1.2929	1.2704	1.2521	1.2407	1.2337	1.232
702	Singapore	0.9943	0.8733	0.7996	0.8247	0.8447	0.865	0.8842	0.9013	0.9174	0.9321	0.943	0.9539	0.9626	0.9688	0.979	0.9876
764	Thailand	1.2108	1.016	0.9181	0.9506	0.98	1.0101	1.0403	1.0676	1.0924	1.1129	1.1332	1.1507	1.1654	1.1782	1.1895	1.1993
626	Timor-Leste	3.3477	2.811	2.4129	2.1906	2.0139	1.8767	1.7541	1.6537	1.5683	1.4973	1.4403	1.3921	1.3574	1.3286	1.3078	1.2912
704	Viet Nam	1.7689	1.5901	1.4654	1.4453	1.4287	1.4174	1.4088	1.3997	1.3933	1.3882	1.3825	1.3798	1.3732	1.3662	1.3626	1.3612
28	Antigua and Barbuda	1.7001	1.5122	1.3742	1.3473	1.3202	1.3045	1.2903	1.2792	1.2748	1.2707	1.2649	1.2636	1.2597	1.2576	1.2592	1.261
533	Aruba	1.6338	1.4677	1.3587	1.3491	1.3443	1.3387	1.336	1.3302	1.3275	1.3245	1.3235	1.3213	1.3212	1.318	1.3184	1.3175
44	Bahamas	1.4592	1.2799	1.1628	1.1576	1.1559	1.1601	1.1634	1.1697	1.1734	1.1802	1.1886	1.1929	1.2009	1.2053	1.2112	1.2181
52	Barbados	1.391	1.2585	1.1712	1.1815	1.1925	1.2021	1.208	1.2155	1.2194	1.2214	1.226	1.2311	1.2306	1.2328	1.2345	1.2344
192	Cuba	1.3226	1.1579	1.0612	1.0742	1.0883	1.105	1.1201	1.1336	1.1473	1.1602	1.1725	1.1827	1.1909	1.2013	1.2093	1.2189
531	Curacao	1.4741	1.3148	1.213	1.2087	1.2106	1.2124	1.214	1.2189	1.2242	1.2287	1.234	1.2373	1.2407	1.2465	1.2489	1.2504
214	Dominican Republic	1.9847	1.7218	1.5254	1.4452	1.3841	1.3321	1.298	1.2769	1.2579	1.2487	1.2389	1.2382	1.2375	1.2374	1.2401	1.2399
308	Grenada	1.7279	1.4994	1.3404	1.298	1.2684	1.2467	1.2329	1.2255	1.2222	1.2233	1.2217	1.22	1.2253	1.2273	1.2299	1.2355
312	Guadeloupe	1.8444	1.6394	1.4954	1.4516	1.4142	1.39	1.3659	1.3501	1.3374	1.3262	1.3204	1.312	1.3081	1.3031	1.2998	1.2985
332	Haiti	2.4949	2.1719	1.9333	1.8145	1.713	1.6258	1.5484	1.4818	1.4298	1.3862	1.3456	1.3167	1.2961	1.2804	1.2691	1.2607
388	Jamaica	1.6645	1.4559	1.3139	1.2823	1.2614	1.248	1.2361	1.2292	1.2291	1.2301	1.2299	1.2323	1.2345	1.2369	1.2378	1.2424
474	Martinique	1.5771	1.4039	1.2869	1.2753	1.2657	1.2596	1.2551	1.255	1.256	1.2537	1.257	1.2574	1.2587	1.2589	1.2604	1.2616
630	Puerto Rico	0.9265	0.7754	0.7307	0.791	0.8519	0.9075	0.9525	0.9952	1.0322	1.0658	1.0899	1.1129	1.1307	1.1453	1.1608	1.1742
662	Saint Lucia	1.1321	0.94	0.8418	0.8664	0.9016	0.9423	0.9802	1.0144	1.0494	1.0777	1.1029	1.1209	1.1359	1.1526	1.1675	1.1774
670	Saint Vincent and the Grenadines	1.5617	1.3402	1.195	1.1676	1.1581	1.1522	1.1523	1.1582	1.1664	1.1762	1.1858	1.1942	1.2042	1.21	1.2166	1.2228
780	Trinidad and Tobago	1.4223	1.2407	1.1284	1.1286	1.1337	1.14	1.1485	1.1589	1.1708	1.1801	1.1912	1.1957	1.2041	1.2122	1.2188	1.2242
850	United States Virgin Islands	1.7192	1.517	1.3788	1.3451	1.3226	1.3029	1.2907	1.2824	1.277	1.2689	1.2689	1.267	1.2642	1.2647	1.265	1.2684
84	Belize	1.9444	1.684	1.4907	1.4125	1.3489	1.2986	1.2617	1.2337	1.2169	1.2053	1.1989	1.1964	1.1982	1.2031	1.207	1.2085
188	Costa Rica	1.4317	1.2225	1.1089	1.1059	1.1113	1.1237	1.1353	1.1468	1.1587	1.1698	1.1795	1.1908	1.1973	1.207	1.2111	1.2172
222	El Salvador	1.7074	1.4743	1.3087	1.257	1.2167	1.187	1.1694	1.1627	1.1614	1.1619	1.164	1.1706	1.1769	1.1845	1.1922	1.1971
320	Guatemala	2.4249	2.1013	1.869	1.7487	1.6533	1.5693	1.5002	1.4409	1.3928	1.355	1.3252	1.3047	1.2838	1.2757	1.2633	1.2573
340	Honduras	2.0709	1.7911	1.5835	1.4949	1.4176	1.3619	1.3113	1.2785	1.2509	1.2344	1.2181	1.2117	1.2083	1.2067	1.207	1.2116
484	Mexico	1.7767	1.5299	1.3532	1.2971	1.2597	1.2379	1.2219	1.214	1.2146	1.2148	1.2153	1.2189	1.223	1.2256	1.2295	1.235
558	Nicaragua	2.0291	1.7624	1.5652	1.4854	1.4251	1.3752	1.3333	1.3057	1.2841	1.2695	1.2609	1.2558	1.2527	1.2522	1.2504	1.2526
591	Panama	2.1165	1.872	1.6878	1.6125	1.5487	1.4975	1.4456	1.4116	1.3807	1.356	1.3375	1.322	1.3074	1.3012	1.2937	1.2875
32	Argentina	1.9485	1.7383	1.5763	1.5246	1.4744	1.4332	1.3987	1.3701	1.3493	1.3309	1.3184	1.3062	1.2984	1.2916	1.2825	1.2779
68	Bolivia (Plurinational State of)	2.3272	2.0378	1.8171	1.7253	1.6414	1.5702	1.5042	1.456	1.4095	1.3707	1.3382	1.3117	1.2956	1.2793	1.2689	1.2589
